customer_id,customer_name,segment,region,total_profit,total_sales,num_orders,avg_discount,total_quantity,first_order,last_order,profit_margin_%,avg_order_value,customer_lifespan_days,tenure_bucket
LW-16825,Laurel Workman,Corporate,West,-277.46639999999996,870.823,2,0.225,23,2011-11-25,2013-12-26,-31.86,435.41,762,2yr+
LW-16990,Lindsay Williams,Corporate,South,27.1934,103.96799999999999,1,0.2,4,2014-06-05,2014-06-05,26.16,103.97,0,One-time
LW-16990,Lindsay Williams,Corporate,West,635.6405000000001,3126.34,5,0.08888888888888889,34,2013-05-06,2014-11-28,20.33,625.27,571,1-2yr
LW-17125,Liz Willingham,Consumer,East,5.0764,10.36,1,0.0,2,2014-06-09,2014-06-09,49.0,10.36,0,One-time
LW-17125,Liz Willingham,Consumer,South,165.8033,1120.73,1,0.0,10,2013-11-06,2013-11-06,14.79,1120.73,0,One-time
LW-17125,Liz Willingham,Consumer,West,21.7515,127.95,1,0.0,3,2011-09-11,2011-09-11,17.0,127.95,0,One-time
LW-17215,Luke Weiss,Consumer,Central,23.9664,118.822,2,0.36,20,2013-05-18,2014-12-10,20.17,59.41,571,1-2yr
LW-17215,Luke Weiss,Consumer,East,773.1004,5048.186,3,0.07142857142857142,25,2011-09-12,2013-11-08,15.31,1682.73,788,2yr+
LW-17215,Luke Weiss,Consumer,West,40.1743,253.506,2,0.06666666666666667,14,2014-04-12,2014-09-03,15.85,126.75,144,0-6mo
MA-17560,Matt Abelman,Home Office,Central,497.74030000000005,1309.693,6,0.11176470588235293,47,2011-08-08,2014-10-28,38.0,218.28,1177,2yr+
MA-17560,Matt Abelman,Home Office,East,627.1067,2281.84,4,0.07857142857142858,55,2011-09-21,2014-10-21,27.48,570.46,1126,2yr+
MA-17560,Matt Abelman,Home Office,West,115.3796,707.628,1,0.06666666666666667,15,2011-11-11,2011-11-11,16.31,707.63,0,One-time
MA-17995,Michelle Arnett,Home Office,Central,91.46079999999999,196.33,1,0.0,12,2013-11-06,2013-11-06,46.59,196.33,0,One-time
MA-17995,Michelle Arnett,Home Office,East,31.941,191.646,1,0.1,3,2014-06-28,2014-06-28,16.67,191.65,0,One-time
MA-17995,Michelle Arnett,Home Office,South,35.273,389.74,1,0.0,14,2011-10-13,2011-10-13,9.05,389.74,0,One-time
MA-17995,Michelle Arnett,Home Office,West,122.10739999999998,1675.568,3,0.1,13,2011-09-20,2013-11-08,7.29,558.52,780,2yr+
MB-17305,Maria Bertelson,Consumer,Central,-26.7895,321.202,1,0.25,10,2014-10-10,2014-10-10,-8.34,321.2,0,One-time
MB-17305,Maria Bertelson,Consumer,East,97.801,620.914,4,0.2222222222222222,27,2012-09-24,2014-06-25,15.75,155.23,639,1-2yr
MB-17305,Maria Bertelson,Consumer,South,6.9696,19.584,1,0.2,6,2012-12-25,2012-12-25,35.59,19.58,0,One-time
MB-17305,Maria Bertelson,Consumer,West,134.4439,587.002,4,0.06666666666666667,20,2011-08-08,2014-11-13,22.9,146.75,1193,2yr+
MB-18085,Mick Brown,Consumer,Central,76.8848,315.64599999999996,2,0.06666666666666667,9,2013-05-10,2013-09-05,24.36,157.82,118,0-6mo
MB-18085,Mick Brown,Consumer,East,-26.4882,263.54200000000003,2,0.25,5,2011-01-06,2013-03-12,-10.05,131.77,796,2yr+
MB-18085,Mick Brown,Consumer,South,57.6973,817.829,1,0.3666666666666667,20,2014-05-07,2014-05-07,7.05,817.83,0,One-time
MB-18085,Mick Brown,Consumer,West,9.7118,31.214,2,0.1,5,2014-04-26,2014-11-17,31.11,15.61,205,6-12mo
MC-17275,Marc Crier,Consumer,East,-13.8847,41.374,1,0.2,5,2012-09-07,2012-09-07,-33.56,41.37,0,One-time
MC-17275,Marc Crier,Consumer,South,171.7854,575.55,2,0.3,14,2012-09-24,2012-11-22,29.85,287.77,59,0-6mo
MC-17275,Marc Crier,Consumer,West,303.1007,2109.058,5,0.05,35,2011-09-08,2014-10-16,14.37,421.81,1134,2yr+
MC-17425,Mark Cousins,Corporate,Central,131.1747,729.528,2,0.4,6,2011-05-30,2013-07-17,17.98,364.76,779,2yr+
MC-17425,Mark Cousins,Corporate,East,57.1984,130.4,1,0.0,11,2012-11-28,2012-11-28,43.86,130.4,0,One-time
MC-17425,Mark Cousins,Corporate,South,1556.6952,3236.41,1,0.0,23,2013-11-27,2013-11-27,48.1,3236.41,0,One-time
MC-17425,Mark Cousins,Corporate,West,57.321999999999996,335.8,1,0.2,8,2013-07-16,2013-07-16,17.07,335.8,0,One-time
MC-17575,Matt Collins,Consumer,Central,9.2499,36.294,2,0.4,6,2011-12-02,2013-12-21,25.49,18.15,750,2yr+
MC-17575,Matt Collins,Consumer,East,72.00810000000001,560.763,2,0.43333333333333335,8,2012-07-09,2014-02-04,12.84,280.38,575,1-2yr
MC-17575,Matt Collins,Consumer,South,-7.722800000000001,98.446,1,0.36666666666666664,13,2014-12-04,2014-12-04,-7.84,98.45,0,One-time
MC-17575,Matt Collins,Consumer,West,137.2141,608.39,3,0.0,13,2012-09-10,2014-08-08,22.55,202.8,697,1-2yr
MC-17590,Matt Collister,Corporate,Central,-125.5219,1406.917,3,0.2636363636363636,36,2011-05-20,2013-12-24,-8.92,468.97,949,2yr+
MC-17590,Matt Collister,Corporate,East,367.33239999999995,855.6,2,0.0,8,2013-07-18,2013-09-13,42.93,427.8,57,0-6mo
MC-17590,Matt Collister,Corporate,West,47.1736,163.55,1,0.0,3,2014-11-10,2014-11-10,28.84,163.55,0,One-time
MC-17605,Matt Connell,Corporate,Central,14.921299999999997,1181.006,3,0.26,12,2011-12-01,2014-01-24,1.26,393.67,785,2yr+
MC-17605,Matt Connell,Corporate,East,1.504,15.232,1,0.2,3,2014-04-29,2014-04-29,9.87,15.23,0,One-time
MC-17605,Matt Connell,Corporate,South,116.5261,862.994,2,0.2555555555555556,29,2011-03-19,2014-05-10,13.5,431.5,1148,2yr+
MC-17605,Matt Connell,Corporate,West,62.4972,198.96,2,0.0,16,2013-11-21,2014-09-10,31.41,99.48,293,6-12mo
MC-17635,Matthew Clasen,Corporate,Central,-275.13870000000003,283.206,3,0.25,16,2011-11-28,2014-06-25,-97.15,94.4,940,2yr+
MC-17635,Matthew Clasen,Corporate,West,27.1952,511.948,1,0.1,17,2013-02-21,2013-02-21,5.31,511.95,0,One-time
MC-17845,Michael Chen,Consumer,Central,1.8465000000000025,358.548,1,0.4,8,2013-11-08,2013-11-08,0.51,358.55,0,One-time
MC-17845,Michael Chen,Consumer,East,2.9547,6.03,1,0.0,3,2014-12-30,2014-12-30,49.0,6.03,0,One-time
MC-17845,Michael Chen,Consumer,South,238.07959999999997,647.4100000000001,2,0.0,14,2011-07-05,2013-12-15,36.77,323.71,894,2yr+
MC-17845,Michael Chen,Consumer,West,455.5366,2793.726,3,0.08571428571428573,20,2011-12-20,2014-12-11,16.31,931.24,1087,2yr+
MC-18100,Mick Crebagga,Consumer,Central,-98.6952,1111.11,4,0.41111111111111115,27,2011-12-15,2014-09-03,-8.88,277.78,993,2yr+
MC-18100,Mick Crebagga,Consumer,East,-61.996199999999995,551.0,3,0.20000000000000004,19,2012-04-09,2014-10-31,-11.25,183.67,935,2yr+
MC-18100,Mick Crebagga,Consumer,West,96.52459999999999,556.87,3,0.05,27,2011-06-18,2014-11-20,17.33,185.62,1251,2yr+
MC-18130,Mike Caudle,Corporate,East,3.9546,33.48,1,0.0,9,2012-11-07,2012-11-07,11.81,33.48,0,One-time
MC-18130,Mike Caudle,Corporate,South,6.2208,12.96,1,0.0,2,2013-03-13,2013-03-13,48.0,12.96,0,One-time
MC-18130,Mike Caudle,Corporate,West,111.58109999999999,1535.558,3,0.07500000000000001,23,2011-09-19,2013-12-27,7.27,511.85,830,2yr+
MD-17350,Maribeth Dona,Consumer,Central,-173.3472,933.408,1,0.3,4,2014-03-11,2014-03-11,-18.57,933.41,0,One-time
MD-17350,Maribeth Dona,Consumer,East,-163.5222,1677.5839999999998,4,0.4076923076923077,44,2011-11-05,2014-09-05,-9.75,419.4,1035,2yr+
MD-17350,Maribeth Dona,Consumer,South,51.6558,105.42,1,0.0,2,2012-12-27,2012-12-27,49.0,105.42,0,One-time
MD-17350,Maribeth Dona,Consumer,West,43.2636,1049.97,1,0.0,14,2011-12-28,2011-12-28,4.12,1049.97,0,One-time
MD-17860,Michael Dominguez,Corporate,Central,-38.2472,1023.904,2,0.35,25,2011-12-02,2014-10-22,-3.74,511.95,1055,2yr+
MD-17860,Michael Dominguez,Corporate,East,46.8789,161.998,2,0.06666666666666667,12,2014-05-29,2014-08-30,28.94,81.0,93,0-6mo
MD-17860,Michael Dominguez,Corporate,South,-12.672,19.008,1,0.7,8,2014-11-25,2014-11-25,-66.67,19.01,0,One-time
ME-17320,Maria Etezadi,Home Office,Central,14.747399999999994,1737.2559999999999,4,0.3833333333333333,29,2012-06-19,2014-11-19,0.85,434.31,883,2yr+
ME-17320,Maria Etezadi,Home Office,South,1489.1767,5156.56,4,0.0,37,2011-01-07,2014-06-13,28.88,1289.14,1253,2yr+
ME-17320,Maria Etezadi,Home Office,West,355.54540000000003,3769.912,2,0.15000000000000002,16,2013-06-07,2014-11-11,9.43,1884.96,522,1-2yr
ME-17725,Max Engle,Consumer,Central,-174.256,798.4012,2,0.364,21,2011-07-12,2014-06-30,-21.83,399.2,1084,2yr+
ME-17725,Max Engle,Consumer,East,45.2226,155.94,1,0.0,6,2014-12-01,2014-12-01,29.0,155.94,0,One-time
ME-17725,Max Engle,Consumer,South,192.3873,750.77,2,0.0,5,2012-05-09,2014-12-03,25.63,375.38,938,2yr+
ME-17725,Max Engle,Consumer,West,14.458899999999998,203.342,3,0.22000000000000003,14,2012-09-24,2014-02-20,7.11,67.78,514,1-2yr
ME-18010,Michelle Ellison,Corporate,Central,1.8144,5.184,1,0.2,1,2011-12-23,2011-12-23,35.0,5.18,0,One-time
ME-18010,Michelle Ellison,Corporate,East,-6.396,51.168,1,0.2,2,2014-09-30,2014-09-30,-12.5,51.17,0,One-time
ME-18010,Michelle Ellison,Corporate,West,111.94200000000001,1200.592,2,0.15000000000000002,12,2011-07-21,2012-05-21,9.32,600.3,305,6-12mo
MF-17665,Maureen Fritzler,Corporate,East,51.1404,137.508,2,0.04,18,2013-01-09,2013-07-23,37.19,68.75,195,6-12mo
MF-17665,Maureen Fritzler,Corporate,South,67.3206,247.54600000000002,2,0.1,13,2013-08-06,2013-11-05,27.2,123.77,91,0-6mo
MF-17665,Maureen Fritzler,Corporate,West,-459.9875,551.985,1,0.7,5,2011-12-30,2011-12-30,-83.33,551.98,0,One-time
MF-18250,Monica Federle,Corporate,Central,61.0262,304.22400000000005,1,0.20000000000000004,11,2012-11-12,2012-11-12,20.06,304.22,0,One-time
MF-18250,Monica Federle,Corporate,East,90.476,258.076,2,0.06666666666666667,10,2011-09-15,2012-08-09,35.06,129.04,329,6-12mo
MF-18250,Monica Federle,Corporate,South,287.244,1152.8700000000001,1,0.0,16,2014-12-24,2014-12-24,24.92,1152.87,0,One-time
MF-18250,Monica Federle,Corporate,West,18.1146,43.13,1,0.0,1,2012-03-16,2012-03-16,42.0,43.13,0,One-time
MG-17650,Matthew Grinstein,Home Office,Central,395.8616,2017.3719999999998,3,0.06666666666666668,38,2013-12-13,2014-10-13,19.62,672.46,304,6-12mo
MG-17650,Matthew Grinstein,Home Office,East,-78.328,457.568,3,0.26666666666666666,13,2013-11-25,2014-12-02,-17.12,152.52,372,1-2yr
MG-17650,Matthew Grinstein,Home Office,West,24.364399999999996,1310.3359999999998,1,0.2,6,2011-08-09,2011-08-09,1.86,1310.34,0,One-time
MG-17680,Maureen Gastineau,Home Office,East,-111.56420000000001,835.0020000000001,3,0.23750000000000002,21,2011-10-22,2014-09-30,-13.36,278.33,1074,2yr+
MG-17680,Maureen Gastineau,Home Office,West,137.4528,1515.186,1,0.175,4,2014-06-09,2014-06-09,9.07,1515.19,0,One-time
MG-17695,Maureen Gnade,Consumer,Central,-392.85949999999997,145.504,1,0.5,5,2012-06-08,2012-06-08,-270.0,145.5,0,One-time
MG-17695,Maureen Gnade,Consumer,East,-5.933700000000002,1196.778,2,0.16,18,2011-12-26,2013-06-24,-0.5,598.39,546,1-2yr
MG-17875,Michael Grace,Home Office,Central,-530.163,807.789,2,0.5,13,2011-02-24,2012-06-22,-65.63,403.89,484,1-2yr
MG-17875,Michael Grace,Home Office,East,62.244,207.48,1,0.0,1,2013-09-09,2013-09-09,30.0,207.48,0,One-time
MG-17875,Michael Grace,Home Office,South,-2.849400000000003,227.564,2,0.06666666666666667,9,2012-09-22,2014-09-06,-1.25,113.78,714,1-2yr
MG-17890,Michael Granlund,Home Office,Central,-4.8048,8.736,1,0.6,3,2011-12-29,2011-12-29,-55.0,8.74,0,One-time
MG-17890,Michael Granlund,Home Office,East,134.7656,416.22999999999996,3,0.0,22,2012-07-16,2014-09-23,32.38,138.74,799,2yr+
MG-17890,Michael Granlund,Home Office,West,41.776399999999995,351.418,5,0.13571428571428573,10,2013-03-05,2014-09-01,11.89,70.28,545,1-2yr
MG-18145,Mike Gockenbach,Consumer,Central,-152.7156,890.841,1,0.3,3,2011-03-29,2011-03-29,-17.14,890.84,0,One-time
MG-18145,Mike Gockenbach,Consumer,East,-137.481,755.096,1,0.20000000000000004,10,2012-09-03,2012-09-03,-18.21,755.1,0,One-time
MG-18145,Mike Gockenbach,Consumer,South,-2.2758,91.032,1,0.2,3,2014-07-28,2014-07-28,-2.5,91.03,0,One-time
MG-18145,Mike Gockenbach,Consumer,West,198.86939999999998,1324.574,1,0.13333333333333333,26,2014-10-08,2014-10-08,15.01,1324.57,0,One-time
MG-18205,Mitch Gastineau,Corporate,South,-1.2453,16.739,1,0.44999999999999996,8,2014-04-11,2014-04-11,-7.44,16.74,0,One-time
MH-17290,Marc Harrigan,Home Office,East,-233.054,987.1880000000001,1,0.425,10,2014-03-12,2014-03-12,-23.61,987.19,0,One-time
MH-17290,Marc Harrigan,Home Office,South,21.9632,62.752,1,0.2,13,2013-12-30,2013-12-30,35.0,62.75,0,One-time
MH-17290,Marc Harrigan,Home Office,West,239.852,1344.085,4,0.049999999999999996,32,2011-04-26,2014-09-03,17.85,336.02,1226,2yr+
MH-17440,Mark Haberlin,Corporate,Central,0.0,241.5,1,0.3,4,2013-02-08,2013-02-08,0.0,241.5,0,One-time
MH-17440,Mark Haberlin,Corporate,East,12.5795,37.768,1,0.1,5,2013-12-20,2013-12-20,33.31,37.77,0,One-time
MH-17440,Mark Haberlin,Corporate,South,42.81229999999999,103.5,1,0.0,14,2011-03-17,2011-03-17,41.36,103.5,0,One-time
MH-17440,Mark Haberlin,Corporate,West,6.0368,17.248,1,0.2,2,2011-02-05,2011-02-05,35.0,17.25,0,One-time
MH-17455,Mark Hamilton,Consumer,Central,429.06,1825.028,3,0.1,17,2013-12-11,2014-10-07,23.51,608.34,300,6-12mo
MH-17455,Mark Hamilton,Consumer,East,20.0943,388.85,3,0.2,22,2011-07-11,2014-07-14,5.17,129.62,1099,2yr+
MH-17455,Mark Hamilton,Consumer,South,16.1838,47.952,1,0.2,3,2012-04-06,2012-04-06,33.75,47.95,0,One-time
MH-17455,Mark Hamilton,Consumer,West,19.4352,194.352,1,0.2,3,2013-11-26,2013-11-26,10.0,194.35,0,One-time
MH-17620,Matt Hagelstein,Corporate,Central,-11.5872,6.816,1,0.8,2,2013-09-27,2013-09-27,-170.0,6.82,0,One-time
MH-17620,Matt Hagelstein,Corporate,East,11.223,30.96,1,0.2,6,2013-09-04,2013-09-04,36.25,30.96,0,One-time
MH-17620,Matt Hagelstein,Corporate,West,122.7254,1215.024,2,0.1,11,2012-12-05,2014-07-29,10.1,607.51,601,1-2yr
MH-17785,Maya Herman,Corporate,Central,3.3524,9.248,1,0.2,2,2014-09-24,2014-09-24,36.25,9.25,0,One-time
MH-17785,Maya Herman,Corporate,East,99.8931,295.654,3,0.04,19,2011-09-30,2012-12-20,33.79,98.55,447,1-2yr
MH-17785,Maya Herman,Corporate,West,135.3159,1898.876,3,0.08,21,2011-05-27,2013-03-11,7.13,632.96,654,1-2yr
MH-18025,Michelle Huthwaite,Consumer,Central,-3.0396,1.788,1,0.8,3,2014-02-26,2014-02-26,-170.0,1.79,0,One-time
MH-18025,Michelle Huthwaite,Consumer,East,10.647,63.882,1,0.1,1,2011-07-08,2011-07-08,16.67,63.88,0,One-time
MH-18025,Michelle Huthwaite,Consumer,South,378.1336,1630.43,2,0.05,16,2014-10-14,2014-11-12,23.19,815.22,29,0-6mo
MH-18025,Michelle Huthwaite,Consumer,West,91.1622,1288.848,1,0.05,11,2012-07-25,2012-07-25,7.07,1288.85,0,One-time
MH-18115,Mick Hernandez,Home Office,Central,146.08029999999997,2656.137,2,0.1375,36,2013-08-24,2014-01-22,5.5,1328.07,151,0-6mo
MH-18115,Mick Hernandez,Home Office,East,-349.5123,1772.29,4,0.24285714285714288,20,2014-03-11,2014-11-17,-19.72,443.07,251,6-12mo
MH-18115,Mick Hernandez,Home Office,South,374.4066,1074.6660000000002,3,0.12857142857142856,23,2014-05-01,2014-12-26,34.84,358.22,239,6-12mo
MJ-17740,Max Jones,Consumer,Central,421.0824,895.92,1,0.0,4,2014-03-12,2014-03-12,47.0,895.92,0,One-time
MJ-17740,Max Jones,Consumer,East,56.2188,339.796,2,0.24000000000000005,19,2013-04-24,2014-12-09,16.54,169.9,594,1-2yr
MJ-17740,Max Jones,Consumer,South,-77.9315,175.32,1,0.5333333333333333,13,2012-06-09,2012-06-09,-44.45,175.32,0,One-time
MJ-17740,Max Jones,Consumer,West,655.1832,4909.71,3,0.06666666666666667,14,2013-06-25,2013-11-08,13.34,1636.57,136,0-6mo
MK-17905,Michael Kennedy,Corporate,Central,-695.5944000000001,841.248,3,0.5333333333333333,17,2011-11-18,2014-06-17,-82.69,280.42,942,2yr+
MK-17905,Michael Kennedy,Corporate,East,311.3476,1179.27,1,0.0,17,2013-10-22,2013-10-22,26.4,1179.27,0,One-time
MK-17905,Michael Kennedy,Corporate,South,-33.4161,238.978,2,0.38749999999999996,34,2013-05-15,2014-12-03,-13.98,119.49,567,1-2yr
MK-17905,Michael Kennedy,Corporate,West,12.307,42.872,2,0.2,5,2012-12-18,2014-08-14,28.71,21.44,604,1-2yr
MK-18160,Mike Kennedy,Consumer,South,167.6606,882.472,2,0.15,18,2011-12-19,2014-05-05,19.0,441.24,868,2yr+
MK-18160,Mike Kennedy,Consumer,West,60.1732,149.13,2,0.0,25,2013-12-03,2014-05-04,40.35,74.56,152,0-6mo
ML-17395,Marina Lichtenstein,Corporate,East,298.0024,946.42,3,0.08571428571428573,36,2011-08-04,2014-10-23,31.49,315.47,1176,2yr+
ML-17395,Marina Lichtenstein,Corporate,South,-4.9428,22.549,1,0.575,8,2012-09-25,2012-09-25,-21.92,22.55,0,One-time
ML-17395,Marina Lichtenstein,Corporate,West,391.8566,1753.874,5,0.061111111111111116,28,2011-02-15,2014-02-10,22.34,350.77,1091,2yr+
ML-17410,Maris LaWare,Consumer,Central,151.697,534.31,2,0.04,12,2014-01-21,2014-05-30,28.39,267.15,129,0-6mo
ML-17410,Maris LaWare,Consumer,East,239.495,1052.0539999999999,2,0.125,22,2011-11-14,2014-11-07,22.76,526.03,1089,2yr+
ML-17410,Maris LaWare,Consumer,West,-467.3675,1335.136,2,0.3,17,2013-09-30,2014-07-19,-35.01,667.57,292,6-12mo
ML-17755,Max Ludwig,Home Office,Central,127.2507,521.472,2,0.13333333333333333,13,2014-04-07,2014-05-07,24.4,260.74,30,0-6mo
ML-17755,Max Ludwig,Home Office,East,86.6208,674.3040000000001,2,0.2,6,2014-11-12,2014-12-01,12.85,337.15,19,0-6mo
ML-17755,Max Ludwig,Home Office,South,63.3456,158.81,1,0.0,14,2013-08-05,2013-08-05,39.89,158.81,0,One-time
ML-17755,Max Ludwig,Home Office,West,132.2941,717.328,2,0.15000000000000002,20,2014-06-26,2014-12-02,18.44,358.66,159,0-6mo
ML-18040,Michelle Lonsdale,Corporate,Central,13.5642,67.21000000000001,2,0.4,10,2014-03-27,2014-06-05,20.18,33.61,70,0-6mo
ML-18040,Michelle Lonsdale,Corporate,West,125.152,674.872,1,0.1,8,2014-10-13,2014-10-13,18.54,674.87,0,One-time
ML-18265,Muhammed Lee,Consumer,South,1.1556,10.272,1,0.2,3,2012-05-31,2012-05-31,11.25,10.27,0,One-time
ML-18265,Muhammed Lee,Consumer,West,41.5092,151.96,1,0.0,4,2014-09-22,2014-09-22,27.32,151.96,0,One-time
MM-17260,Magdelene Morse,Consumer,East,127.04199999999999,1177.063,3,0.12,13,2013-09-19,2014-07-16,10.79,392.35,300,6-12mo
MM-17260,Magdelene Morse,Consumer,West,51.36,136.96,1,0.2,4,2011-05-28,2011-05-28,37.5,136.96,0,One-time
MM-17920,Michael Moore,Consumer,Central,86.95139999999999,823.748,3,0.24,30,2011-09-26,2014-12-24,10.56,274.58,1185,2yr+
MM-17920,Michael Moore,Consumer,East,-355.001,1113.0,4,0.25,27,2011-01-14,2014-09-05,-31.9,278.25,1330,2yr+
MM-17920,Michael Moore,Consumer,South,332.2496,1691.3600000000001,2,0.0,7,2011-08-27,2013-09-06,19.64,845.68,741,2yr+
MM-17920,Michael Moore,Consumer,West,17.925,165.972,2,0.1,4,2014-01-31,2014-12-20,10.8,82.99,323,6-12mo
MM-18055,Michelle Moray,Consumer,Central,-560.8247,1241.413,2,0.3,15,2011-05-26,2014-09-09,-45.18,620.71,1202,2yr+
MM-18055,Michelle Moray,Consumer,East,118.47840000000001,754.356,2,0.016666666666666666,19,2012-06-29,2014-07-16,15.71,377.18,747,2yr+
MM-18055,Michelle Moray,Consumer,West,-77.99800000000002,754.112,4,0.3,39,2011-04-11,2014-10-31,-10.34,188.53,1299,2yr+
MM-18280,Muhammed MacIntyre,Corporate,Central,80.78819999999999,361.856,2,0.2,15,2012-05-25,2013-09-29,22.33,180.93,492,1-2yr
MM-18280,Muhammed MacIntyre,Corporate,East,33.363400000000006,84.38000000000001,3,0.0,9,2014-06-11,2014-10-07,39.54,28.13,118,0-6mo
MM-18280,Muhammed MacIntyre,Corporate,South,-49.7106,70.95400000000001,2,0.35,3,2011-01-21,2012-12-14,-70.06,35.48,693,1-2yr
MM-18280,Muhammed MacIntyre,Corporate,West,-5.549400000000002,258.224,2,0.1,5,2012-09-22,2013-03-15,-2.15,129.11,174,0-6mo
MN-17935,Michael Nguyen,Consumer,Central,31.1684,595.376,2,0.5,11,2011-02-17,2011-07-11,5.24,297.69,144,0-6mo
MN-17935,Michael Nguyen,Consumer,East,319.3209,1153.602,3,0.05,18,2013-05-16,2014-11-27,27.68,384.53,560,1-2yr
MN-17935,Michael Nguyen,Consumer,South,-59.6666,728.968,1,0.2,7,2014-11-14,2014-11-14,-8.19,728.97,0,One-time
MO-17500,Mary O'Rourke,Consumer,Central,-48.1241,151.02700000000002,2,0.35,8,2013-10-05,2014-10-20,-31.86,75.51,380,1-2yr
MO-17500,Mary O'Rourke,Consumer,East,107.48179999999999,771.46,2,0.13333333333333333,7,2011-11-28,2013-09-07,13.93,385.73,649,1-2yr
MO-17800,Meg O'Connel,Home Office,Central,-107.4387,376.215,2,0.4,14,2012-11-22,2014-06-10,-28.56,188.11,565,1-2yr
MO-17800,Meg O'Connel,Home Office,East,17.590400000000002,311.91200000000003,3,0.06666666666666667,14,2013-08-30,2014-09-16,5.64,103.97,382,1-2yr
MO-17800,Meg O'Connel,Home Office,South,238.18959999999998,830.24,1,0.0,7,2014-09-18,2014-09-18,28.69,830.24,0,One-time
MO-17800,Meg O'Connel,Home Office,West,21.0024,168.66,2,0.0,14,2012-09-17,2014-06-04,12.45,84.33,625,1-2yr
MO-17950,Michael Oakman,Consumer,Central,-79.3074,130.288,1,0.4000000000000001,12,2012-04-02,2012-04-02,-60.87,130.29,0,One-time
MO-17950,Michael Oakman,Consumer,South,-2.7,24.0,1,0.2,2,2014-07-04,2014-07-04,-11.25,24.0,0,One-time
MP-17470,Mark Packer,Home Office,Central,273.9759,1194.866,2,0.175,24,2011-03-30,2011-11-17,22.93,597.43,232,6-12mo
MP-17470,Mark Packer,Home Office,East,229.0888,1750.956,4,0.125,46,2011-06-04,2013-01-11,13.08,437.74,587,1-2yr
MP-17470,Mark Packer,Home Office,South,97.2226,260.31,1,0.0,7,2012-06-28,2012-06-28,37.35,260.31,0,One-time
MP-17965,Michael Paige,Corporate,Central,333.7187,2493.7200000000003,2,0.2818181818181818,27,2012-04-18,2013-12-16,13.38,1246.86,607,1-2yr
MP-17965,Michael Paige,Corporate,East,328.5364,1217.106,5,0.06666666666666667,23,2012-10-02,2014-10-20,26.99,243.42,748,2yr+
MP-17965,Michael Paige,Corporate,South,-24.098799999999997,272.816,2,0.5333333333333333,12,2012-07-17,2013-12-30,-8.83,136.41,531,1-2yr
MP-18175,Mike Pelletier,Home Office,Central,538.4056,2236.556,2,0.03333333333333333,27,2012-11-16,2013-12-06,24.07,1118.28,385,1-2yr
MP-18175,Mike Pelletier,Home Office,East,-135.6846,1739.2920000000001,3,0.32499999999999996,11,2011-03-28,2012-12-06,-7.8,579.76,619,1-2yr
MP-18175,Mike Pelletier,Home Office,West,-176.26809999999998,1112.0720000000001,4,0.1611111111111111,40,2013-12-16,2014-12-15,-15.85,278.02,364,6-12mo
MR-17545,Mathew Reese,Home Office,Central,-11.52,7.68,1,0.8,5,2011-09-03,2011-09-03,-150.0,7.68,0,One-time
MR-17545,Mathew Reese,Home Office,East,150.1867,578.738,2,0.1,22,2011-10-07,2014-08-28,25.95,289.37,1056,2yr+
MR-17545,Mathew Reese,Home Office,West,24.2696,52.76,1,0.0,2,2014-07-09,2014-07-09,46.0,52.76,0,One-time
MS-17365,Maribeth Schnelling,Consumer,Central,-340.9786,678.4,3,0.26666666666666666,32,2011-09-09,2012-03-05,-50.26,226.13,178,0-6mo
MS-17365,Maribeth Schnelling,Consumer,East,602.1206,2292.344,2,0.025,17,2012-12-04,2013-02-04,26.27,1146.17,62,0-6mo
MS-17365,Maribeth Schnelling,Consumer,South,1.6704,4.608,1,0.2,2,2011-09-22,2011-09-22,36.25,4.61,0,One-time
MS-17365,Maribeth Schnelling,Consumer,West,582.1231,4468.338,4,0.11500000000000002,54,2012-12-24,2014-04-02,13.03,1117.08,464,1-2yr
